WKT,ID,Year
"POINT (588463.337634386 4511495.64115192)",3127,2018
"POINT (588981.504341396 4511597.91913771)",3128,2015
"POINT (588981.504341396 4511597.91913771)",3128,2016
"POINT (588981.504341396 4511597.91913771)",3128,2017
"POINT (588981.504341396 4511597.91913771)",3128,2018
"POINT (589420.668395675 4511667.19062198)",3129,2015
"POINT (589420.668395675 4511667.19062198)",3129,2016
"POINT (589420.668395675 4511667.19062198)",3129,2017
"POINT (589420.668395675 4511667.19062198)",3129,2018
"POINT (589196.54575696 4511904.07680054)",3130,2017
"POINT (589196.54575696 4511904.07680054)",3130,2018
"POINT (587583.854168701 4513424.58825151)",3131,2016
"POINT (587583.854168701 4513424.58825151)",3131,2017
"POINT (587583.854168701 4513424.58825151)",3131,2018
"POINT (586841.956990177 4513013.60479613)",3132,2015
"POINT (586841.956990177 4513013.60479613)",3132,2016
"POINT (586841.956990177 4513013.60479613)",3132,2017
"POINT (586841.956990177 4513013.60479613)",3132,2018
"POINT (587333.975661849 4512977.25982938)",3134,2015
"POINT (587333.975661849 4512977.25982938)",3134,2016
"POINT (587333.975661849 4512977.25982938)",3134,2017
"POINT (587333.975661849 4512977.25982938)",3134,2018
"POINT (587960.331737426 4513873.24087712)",3135,2015
"POINT (587960.331737426 4513873.24087712)",3135,2016
"POINT (587960.331737426 4513873.24087712)",3135,2017
"POINT (587960.331737426 4513873.24087712)",3135,2018
"POINT (586805.683723648 4513346.15932942)",3136,2015
"POINT (586805.683723648 4513346.15932942)",3136,2016
"POINT (586802.312369286 4513330.96296133)",3136,2017
"POINT (586802.312369286 4513330.96296133)",3136,2018
"POINT (587187.6126725 4514052.71790847)",3137,2015
"POINT (587187.6126725 4514052.71790847)",3137,2016
"POINT (587187.6126725 4514052.71790847)",3137,2017
"POINT (587187.6126725 4514052.71790847)",3137,2018
"POINT (587615.9469747 4514232.89038589)",3138,2015
"POINT (587615.9469747 4514232.89038589)",3138,2016
"POINT (587422.567051338 4513872.82275056)",3139,2015
"POINT (587422.567051338 4513872.82275056)",3139,2016
"POINT (587422.567051338 4513872.82275056)",3139,2017
"POINT (587422.567051338 4513872.82275056)",3139,2018
"POINT (588314.95942372 4513907.99304217)",3140,2015
"POINT (588314.95942372 4513907.99304217)",3140,2016
"POINT (588314.95942372 4513907.99304217)",3140,2017
"POINT (588314.95942372 4513907.99304217)",3140,2018
"POINT (587929.419530447 4513192.96413652)",3141,2015
"POINT (587929.419530447 4513192.96413652)",3141,2016
"POINT (587929.419530447 4513192.96413652)",3141,2017
"POINT (587929.419530447 4513192.96413652)",3141,2018
"POINT (587701.833245351 4512770.83621391)",3142,2015
"POINT (587701.833245351 4512770.83621391)",3142,2016
"POINT (587701.833245351 4512770.83621391)",3142,2017
"POINT (587701.833245351 4512770.83621391)",3142,2018
"POINT (587432.594508505 4514499.75203567)",3143,2015
"POINT (587432.594508505 4514499.75203567)",3143,2016
"POINT (587400.665996434 4514443.0625268)",3143,2017
"POINT (587400.665996434 4514443.0625268)",3143,2018
"POINT (587844.29976253 4514498.89611076)",3144,2015
"POINT (587844.29976253 4514498.89611076)",3144,2016
"POINT (587844.29976253 4514498.89611076)",3144,2017
"POINT (587844.29976253 4514498.89611076)",3144,2018
"POINT (587950.631641071 4514705.53689607)",3145,2015
"POINT (587950.631641071 4514705.53689607)",3145,2016
"POINT (587950.631641071 4514705.53689607)",3145,2017
"POINT (587950.631641071 4514705.53689607)",3145,2018
"POINT (588036.150865052 4514384.96920705)",3146,2015
"POINT (588036.150865052 4514384.96920705)",3146,2016
"POINT (588036.150865052 4514384.96920705)",3146,2017
"POINT (588036.150865052 4514384.96920705)",3146,2018
"POINT (588259.384343252 4514640.9492001)",3147,2015
"POINT (588259.384343252 4514640.9492001)",3147,2016
"POINT (588259.384343252 4514640.9492001)",3147,2017
"POINT (588259.384343252 4514640.9492001)",3147,2018
"POINT (588548.186249754 4514382.75755914)",3148,2015
"POINT (588548.186249754 4514382.75755914)",3148,2016
"POINT (588548.186249754 4514382.75755914)",3148,2017
"POINT (588548.186249754 4514382.75755914)",3148,2018
"POINT (588772.384282351 4514353.65004839)",3150,2015
"POINT (588772.384282351 4514353.65004839)",3150,2016
"POINT (588772.384282351 4514353.65004839)",3150,2017
"POINT (588772.384282351 4514353.65004839)",3150,2018
"POINT (588618.918681836 4514070.8488131)",3151,2015
"POINT (588618.918681836 4514070.8488131)",3151,2016
"POINT (588618.918681836 4514070.8488131)",3151,2017
"POINT (588618.918681836 4514070.8488131)",3151,2018
"POINT (587670.082859671 4513604.18594194)",3152,2016
"POINT (587670.082859671 4513604.18594194)",3152,2017
"POINT (587670.082859671 4513604.18594194)",3152,2018
"POINT (587847.787260951 4513543.96340083)",3153,2015
"POINT (587847.787260951 4513543.96340083)",3153,2016
"POINT (587847.787260951 4513543.96340083)",3153,2018
"POINT (587886.905287264 4514095.86910128)",3154,2015
"POINT (587886.905287264 4514095.86910128)",3154,2016
"POINT (587886.905287264 4514095.86910128)",3154,2018
"POINT (587229.267264928 4513117.51238652)",3155,2015
"POINT (587229.267264928 4513117.51238652)",3155,2016
"POINT (587229.267264928 4513117.51238652)",3155,2017
"POINT (587229.267264928 4513117.51238652)",3155,2018
"POINT (588324.109613555 4513378.95045785)",3156,2015
"POINT (588324.109613555 4513378.95045785)",3156,2016
"POINT (588324.109613555 4513378.95045785)",3156,2017
"POINT (588324.109613555 4513378.95045785)",3156,2018
"POINT (589074.180905635 4514336.96916086)",3157,2015
"POINT (589074.180905635 4514336.96916086)",3157,2016
"POINT (589074.180905635 4514336.96916086)",3157,2017
"POINT (589074.180905635 4514336.96916086)",3157,2018
"POINT (585859.003708913 4513905.11071262)",3158,2015
"POINT (585859.003708913 4513905.11071262)",3158,2016
"POINT (585859.003708913 4513905.11071262)",3158,2017
"POINT (585859.003708913 4513905.11071262)",3158,2018
"POINT (585850.436544339 4514269.9006142)",3159,2015
"POINT (585850.436544339 4514269.9006142)",3159,2016
"POINT (585850.436544339 4514269.9006142)",3159,2017
"POINT (585850.436544339 4514269.9006142)",3159,2018
"POINT (586597.791440256 4514727.43959827)",3160,2015
"POINT (586597.791440256 4514727.43959827)",3160,2016
"POINT (586597.791440256 4514727.43959827)",3160,2017
"POINT (586597.791440256 4514727.43959827)",3160,2018
"POINT (586297.67099963 4514858.95288536)",3161,2015
"POINT (586297.67099963 4514858.95288536)",3161,2016
"POINT (586297.67099963 4514858.95288536)",3161,2017
"POINT (586297.67099963 4514858.95288536)",3161,2018
"POINT (585985.865010035 4515212.35532979)",3162,2015
"POINT (585985.865010035 4515212.35532979)",3162,2016
"POINT (585985.865010035 4515212.35532979)",3162,2017
"POINT (585985.865010035 4515212.35532979)",3162,2018
"POINT (586260.863610074 4514106.08036742)",3163,2015
"POINT (586260.863610074 4514106.08036742)",3163,2016
"POINT (586260.863610074 4514106.08036742)",3163,2017
"POINT (586260.863610074 4514106.08036742)",3163,2018
"POINT (586158.309513897 4514510.21927955)",3164,2015
"POINT (586158.309513897 4514510.21927955)",3164,2016
"POINT (586158.309513897 4514510.21927955)",3164,2017
"POINT (586158.309513897 4514510.21927955)",3164,2018
"POINT (586394.457432033 4514372.66841079)",3165,2015
"POINT (586394.457432033 4514372.66841079)",3165,2016
"POINT (586394.457432033 4514372.66841079)",3165,2017
"POINT (586394.457432033 4514372.66841079)",3165,2018
"POINT (585593.502167854 4514894.52070991)",3166,2015
"POINT (585593.502167854 4514894.52070991)",3166,2016
"POINT (585593.502167854 4514894.52070991)",3166,2017
"POINT (585593.502167854 4514894.52070991)",3166,2018
"POINT (585990.752521591 4514798.10587174)",3167,2015
"POINT (585990.752521591 4514798.10587174)",3167,2016
"POINT (585990.752521591 4514798.10587174)",3167,2017
"POINT (585990.752521591 4514798.10587174)",3167,2018
"POINT (586938.805241645 4515370.81031008)",3168,2015
"POINT (586938.805241645 4515370.81031008)",3168,2016
"POINT (586938.805241645 4515370.81031008)",3168,2017
"POINT (586938.805241645 4515370.81031008)",3168,2018
"POINT (585951.426432176 4515634.82826769)",3169,2015
"POINT (585951.426432176 4515634.82826769)",3169,2016
"POINT (585951.426432176 4515634.82826769)",3169,2017
"POINT (585951.426432176 4515634.82826769)",3169,2018
"POINT (586667.018359851 4515397.93599638)",3170,2015
"POINT (586667.018359851 4515397.93599638)",3170,2016
"POINT (586667.018359851 4515397.93599638)",3170,2017
"POINT (586667.018359851 4515397.93599638)",3170,2018
"POINT (586342.765512392 4515421.56042784)",3171,2015
"POINT (586342.765512392 4515421.56042784)",3171,2016
"POINT (586342.765512392 4515421.56042784)",3171,2017
"POINT (586342.765512392 4515421.56042784)",3171,2018
"POINT (586277.462540966 4514679.1851442)",3172,2015
"POINT (586277.462540966 4514679.1851442)",3172,2016
"POINT (586277.462540966 4514679.1851442)",3172,2017
"POINT (586277.462540966 4514679.1851442)",3172,2018
"POINT (585322.215107959 4514550.44217809)",3173,2015
"POINT (585322.215107959 4514550.44217809)",3173,2016
"POINT (585322.215107959 4514550.44217809)",3173,2017
"POINT (585322.215107959 4514550.44217809)",3173,2018
"POINT (585828.55824534 4514553.34654111)",3175,2015
"POINT (585828.55824534 4514553.34654111)",3175,2016
"POINT (585828.55824534 4514553.34654111)",3175,2017
"POINT (585828.55824534 4514553.34654111)",3175,2018
"POINT (585439.807875183 4514221.09828158)",3176,2015
"POINT (585439.807875183 4514221.09828158)",3176,2016
"POINT (585439.807875183 4514221.09828158)",3176,2017
"POINT (585439.807875183 4514221.09828158)",3176,2018
"POINT (586303.738004392 4515592.96666799)",3177,2015
"POINT (586303.738004392 4515592.96666799)",3177,2016
"POINT (586303.738004392 4515592.96666799)",3177,2017
"POINT (586303.738004392 4515592.96666799)",3177,2018
"POINT (585757.62639431 4515292.40892054)",3178,2015
"POINT (585757.62639431 4515292.40892054)",3178,2016
"POINT (585757.62639431 4515292.40892054)",3178,2017
"POINT (585757.62639431 4515292.40892054)",3178,2018
"POINT (589439.851223689 4505840.40931135)",3179,2015
"POINT (589439.851223689 4505840.40931135)",3179,2016
"POINT (589439.851223689 4505840.40931135)",3179,2017
"POINT (589439.851223689 4505840.40931135)",3179,2018
"POINT (584727.211137614 4505803.21517281)",3180,2015
"POINT (584727.211137614 4505803.21517281)",3180,2016
"POINT (584727.211137614 4505803.21517281)",3180,2017
"POINT (584727.211137614 4505803.21517281)",3180,2018
"POINT (583065.233731688 4504468.95469337)",3182,2016
"POINT (583065.233731688 4504468.95469337)",3182,2017
"POINT (583065.233731688 4504468.95469337)",3182,2018
"POINT (581635.788202302 4507707.74009993)",3183,2016
"POINT (581635.788202302 4507707.74009993)",3183,2017
"POINT (581630.491673434 4507474.37366847)",3184,2016
"POINT (581630.491673434 4507474.37366847)",3184,2017
"POINT (581630.491673434 4507474.37366847)",3184,2018
"POINT (580756.743520698 4507863.04877673)",3185,2017
"POINT (580872.568376896 4508035.99138068)",3186,2016
"POINT (580815.950096807 4508069.48131066)",3186,2017
"POINT (580815.950096807 4508069.48131066)",3186,2018
"POINT (581241.991969214 4508244.82671483)",3187,2015
"POINT (577395.114180702 4507880.36750953)",3191,2016
"POINT (579763.093889145 4507131.76121934)",3192,2016
"POINT (579763.093889145 4507131.76121934)",3192,2018
"POINT (580712.286152961 4510814.15883892)",3196,2016
"POINT (581006.464571106 4511305.55172769)",3198,2017
"POINT (581006.464571106 4511305.55172769)",3198,2018
"POINT (581734.572682071 4509096.34476726)",3199,2018
"POINT (581597.034058667 4508925.93510038)",3202,2016
"POINT (581597.034058667 4508925.93510038)",3202,2017
"POINT (580710.847256498 4508957.58737964)",3203,2018
"POINT (580427.986876881 4507943.45413189)",3213,2016
"POINT (580427.986876881 4507943.45413189)",3213,2017
"POINT (581384.35615141 4507319.43917887)",3214,2016
"POINT (581384.35615141 4507319.43917887)",3214,2017
"POINT (581384.35615141 4507319.43917887)",3214,2018
"POINT (586416.865686359 4509199.19788551)",3219,2015
"POINT (586416.865686359 4509199.19788551)",3219,2016
"POINT (589864.406805371 4510773.08366923)",3221,2015
"POINT (589864.406805371 4510773.08366923)",3221,2016
"POINT (589864.406805371 4510773.08366923)",3221,2017
"POINT (589864.406805371 4510773.08366923)",3221,2018
"POINT (586435.052076619 4504310.75240164)",3222,2015
"POINT (586435.052076619 4504310.75240164)",3222,2016
"POINT (587053.653757904 4512515.51464094)",3223,2015
"POINT (587053.653757904 4512515.51464094)",3223,2016
"POINT (587053.653757904 4512515.51464094)",3223,2017
"POINT (587053.653757904 4512515.51464094)",3223,2018
"POINT (583997.94573583 4510368.26763824)",3224,2015
"POINT (583997.94573583 4510368.26763824)",3224,2016
"POINT (583997.94573583 4510368.26763824)",3224,2017
"POINT (586793.479318712 4515149.63918509)",3226,2015
"POINT (586793.479318712 4515149.63918509)",3226,2016
"POINT (586793.479318712 4515149.63918509)",3226,2017
"POINT (586793.479318712 4515149.63918509)",3226,2018
"POINT (589049.199445736 4503837.38657327)",3229,2015
"POINT (584677.153845647 4511631.65706788)",3230,2015
"POINT (584677.153845647 4511631.65706788)",3230,2016
"POINT (587272.839999075 4513495.56772621)",3231,2015
"POINT (587272.839999075 4513495.56772621)",3231,2016
"POINT (587272.839999075 4513495.56772621)",3231,2017
"POINT (587272.839999075 4513495.56772621)",3231,2018
"POINT (585928.302548485 4504800.27896676)",3232,2015
"POINT (585928.302548485 4504800.27896676)",3232,2016
"POINT (585928.302548485 4504800.27896676)",3232,2017
"POINT (585928.302548485 4504800.27896676)",3232,2018
"POINT (586262.035208035 4512311.86563199)",3233,2015
"POINT (586262.035208035 4512311.86563199)",3233,2016
"POINT (586262.035208035 4512311.86563199)",3233,2017
"POINT (586262.035208035 4512311.86563199)",3233,2018
"POINT (586069.065866226 4511682.12308474)",3234,2015
"POINT (586111.349683124 4511746.07436321)",3235,2015
"POINT (586111.349683124 4511746.07436321)",3235,2016
"POINT (586111.349683124 4511746.07436321)",3235,2017
"POINT (586111.349683124 4511746.07436321)",3235,2018
"POINT (584931.141511908 4512489.56818095)",3236,2015
"POINT (584931.141511908 4512489.56818095)",3236,2016
"POINT (584931.141511908 4512489.56818095)",3236,2017
"POINT (584931.141511908 4512489.56818095)",3236,2018
"POINT (589253.274224779 4511968.46480403)",3237,2015
"POINT (589253.274224779 4511968.46480403)",3237,2016
"POINT (588237.477731753 4514185.69876816)",3238,2015
"POINT (588237.477731753 4514185.69876816)",3238,2016
"POINT (588237.477731753 4514185.69876816)",3238,2017
"POINT (583147.353194595 4499985.50580481)",3239,2016
"POINT (583147.353194595 4499985.50580481)",3239,2017
"POINT (583147.353194595 4499985.50580481)",3239,2018
"POINT (584926.103032 4512494.53617338)",3240,2016
"POINT (584926.103032 4512494.53617338)",3240,2017
"POINT (584926.103032 4512494.53617338)",3240,2018
"POINT (589173.205896905 4504458.96866919)",3241,2015
"POINT (589173.205896905 4504458.96866919)",3241,2016
"POINT (589173.205896905 4504458.96866919)",3241,2017
"POINT (589173.205896905 4504458.96866919)",3241,2018
"POINT (585183.70367912 4504947.94615593)",3242,2015
"POINT (585183.70367912 4504947.94615593)",3242,2016
"POINT (585183.70367912 4504947.94615593)",3242,2017
"POINT (585183.70367912 4504947.94615593)",3242,2018
"POINT (587593.26770319 4512513.80565563)",3243,2016
"POINT (587593.26770319 4512513.80565563)",3243,2017
"POINT (587593.26770319 4512513.80565563)",3243,2018
"POINT (584872.99347878 4509430.52341685)",3244,2016
"POINT (584872.99347878 4509430.52341685)",3244,2017
"POINT (584872.99347878 4509430.52341685)",3244,2018
"POINT (583171.21903777 4500001.26338731)",3245,2016
"POINT (583831.346366385 4501037.96800617)",3245,2017
"POINT (585953.983276066 4507778.42756671)",3245,2018
"POINT (585140.129637678 4505308.4730487)",3246,2016
"POINT (588928.732523597 4503806.89975934)",3249,2016
"POINT (588928.732523597 4503806.89975934)",3249,2017
"POINT (588928.732523597 4503806.89975934)",3249,2018
"POINT (585826.06578205 4507828.63239958)",3250,2016
"POINT (585826.06578205 4507828.63239958)",3250,2017
"POINT (583666.623513536 4503189.93232701)",3252,2016
"POINT (587148.098965419 4502947.61905463)",3253,2017
"POINT (583236.002351133 4505068.77671168)",3254,2016
"POINT (583236.002351133 4505068.77671168)",3254,2017
"POINT (583236.002351133 4505068.77671168)",3254,2018
"POINT (584867.109865061 4511556.30960288)",3255,2016
"POINT (584867.109865061 4511556.30960288)",3255,2017
"POINT (584867.109865061 4511556.30960288)",3255,2018
"POINT (583493.416016953 4509001.51008014)",3256,2016
"POINT (583493.416016953 4509001.51008014)",3256,2017
"POINT (583493.416016953 4509001.51008014)",3256,2018
"POINT (586822.058537849 4514152.83894162)",3257,2016
"POINT (586822.058537849 4514152.83894162)",3257,2017
"POINT (584234.51764335 4511504.26177691)",3258,2016
"POINT (584234.51764335 4511504.26177691)",3258,2017
"POINT (584234.51764335 4511504.26177691)",3258,2018
"POINT (584484.620468982 4511417.03523432)",3259,2016
"POINT (584484.620468982 4511417.03523432)",3259,2017
"POINT (584484.620468982 4511417.03523432)",3259,2018
"POINT (584733.470761945 4508943.36384054)",3260,2016
